term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sv,zh
723-04-02,television standard,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-02,مواصفة قياسية للتلفاز,"Fernsehnorm, f",television standard,normas de televisión,"normes de télévision, f pl",norma televisiva,テレビジョン標準方式テレビ標準方式,텔레비전 표준 규격,standard telewizyjny,normas de televisão,systemstandard för TV,
723-04-03,enhanced television (system),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-03,تلفاز محسّن (نظام),"verbessertes Fernsehsystem, n",enhanced television (system),(sistema de) televisión mejoradatelevisión mejorada (sistema de),"(système de) télévision améliorée, f",(sistema di) televisione migliorata,エンハンストテレビジョンエンハンストテレビ,고품질 텔레비전 방식,telewizja o podwyższonej jakości (standard),(sistema de) televisão melhorada,förbättrat TV-system,
723-04-04,extended definition television (system),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-04,تعريف موسع لنظام التلفاز,"Fernsehsystem erhöhter Auflösung, nFernsehen erhöhter Auflösung, n",extended definition television (system),(sistema de) televisión de resolución extendidatelevisión de resolución extendida (sistema de),"(système de) télévisioп à résolution étendue, f",(sistema di) televisione a definizione migliorata,EDTV,선명 텔레비전,telewizja o podwyższonej rozdzielczości (obrazu) (system),(sistema de) televisão de resolução aumentada,TV-system med förbättrad upplösning,
723-04-05,high definition television (system),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-05,(نظام) تلفاز عالي الجودة,"hochauflösendes Fernsehsystem, nhochauflösendes Fernsehen, nHDTV, Abkürzung",high definition television (system)HDTV (abbreviation),(sistema de) televisión de alta definicióntelevisión de alta definición (sistema de),"(système de) télévision à haute définition, fTVHD (abréviation) f",(sistema) di televisione ad alta definizione,"高精細度テレビジョン高精細度テレビHDTV, （略語）",고선명 텔레비전 방식,telewizja o dużej rozdzielczości (obrazu) (system),(sistema de) televisão de alta definição,högupplösnings-TVHDTV,
723-04-06,shooting,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-06,إطلاق,"Fernsehaufnahme, fAufnahme, f",shootingtaking,toma de vistas,prise de vue (en télévision) f,ripresa,撮影,촬영,tworzenie obrazu telewizyjnego,tomada de vistas (em televisão),tagning,
723-04-07,camera operator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-07,مشغل آلة تصوير,"Kamerafrau, fKameramann, m",camera operator,operador de cámara,"cadreur, mopérateur de prise de vue, m",operatore di telecamera,カメラマン,촬영 기사,operator kamery,operador de tomada de vistas,kameramanTV-fotograf,
723-04-08,cable handler,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-08,حامل الكبلات,"Kabelhelferin, fKabelhelfer, m",cable handler,cablista,"câbliste, m",operatore del cavo,"ケーブルマン, <番組制作>","케이블 취급자, <텔레비젼 카메라>",obsługa kabla (kamery telewizyjnej),operador de cabos,passare,
723-04-09,boom handler,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-09,حامل لاقطة الصوت,"Tonanglerin, fTonangler, m",boom handler,perchista,"perchiste, m",operatore del supporto del microfono,"ブームマン, <番組制作>",붐 취급자,obsługa mikrofonu (przy kamerze),operador de vara,ljudassistent,
723-04-10,set (in television),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-10,مجموعة (في التلفاز),"Fernsehbühne, fBühne, f",set (in television),plató,plateau (de télévision) m,scenario,撮影用セット,"세트, <텔레비젼>촬영소",zespół scenerii (w studio),palco (de televisão),dekor,
723-04-11,control room (television studio),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-11,غرفة تحكم  (استوديو التلفاز),"Fernsehregieraum, mRegieraum, m",control room (television studio),sala de control (de un estudio de televisión),régie (de studio de télévision) f,camera di controllo,"制御室, <テレビジョンスタジオ>","제어실, <텔레비젼 스튜디오>",pokój sterujący (studia telewizyjnego),sala de controlo (de estúdio de televisão),TV-kontrollrum,
723-04-12,presentation control area,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-12,منطقة التحكم بالعرض,"Hauptregie, fEndregie, f",presentation control area,área de administración final (video),"régie finale (vidéo), f",area di controllo della presentazione,テレビジョン機器装備区域テレビ機器装備区域,공연 제어 영역,pokój sterujący centralny,sala de controlo de apresentação,programkontroll,
723-04-13,programme switching centre,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-13,مركز تبديل البرامج,"Schaltraum, m",programme switching centrenetwork switching,central nodal (video),"centre nodal (vidéo), m",centro di smistamento del programma,番組切換センタ,"프로그램 교환 센터, 망 교환",centrum komutacyjne programowe telewizyjne,centro nodal (vídeo),kopplingscentral,
723-04-14,overplay (in television),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-14,يمثل بتكلف (في التلفاز),"Vorvertonung, f",overplay (in television),presonorización,"surjeu, mprésonorisation, fplay-back (terme à proscrire) m",presonorizzazione,"事前録音による演技, <テレビジョン>","오버플레이, <텔레비전>과신",udźwiękowienie wstępne,pré-sonorização,playback,
723-04-15,dubbing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-15,دبلجة,"Nachvertonung, fSynchronisierung, f",dubbingpost dubbing,possonorización (doblaje),"post-sonorisation, fdoublage, mpost-synchronisation (terme déconseillé) f",doppiaggio,ダビング,더빙포스트 더빙,dubbing,pós-sonorizaçãodobragem,ljudpåläggning,
723-04-16,special effects (in television),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-16,تأثيرات خاصّة (في التلفاز),"Trickeffekt, <im Fernsehen> m",special effects (in television),efectos especialestrucaje,effet spécial (en télévision) mtruquage (en télévision) m,effetti speciali,"特殊効果, <テレビジョン>","특수효과, <텔레비전>",efekty specjalne w telewizji,efeito especial (em televisão)truques (em televisão),specialeffekter,
723-04-17,…..,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-17,,"trickmischen, Verb",…..,trucar (en televisión),truquer (en télévision) verbe,trucchi,特殊効果による撮影,특수 효과 실현,realizacja efektów specjalnych,fazer truques (em televisão),specialeffekttekniker,
723-04-18,special effects operator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-18,مشغل ألتأثيرات الخاصة,"Tricktechnikerin, fTricktechniker, m",special effects operator,truquista (operador de efectos especiales),"truquiste, m",operatore degli effetti speciali,特殊効果係,특수 효과 조작자,operator efektów specjalnych,operador de efeitos especiais,inflätning,
723-04-19,wipe,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-19,مسح,"Blende, f",wipe,encadenamiento por desplazamiento,"enchaînement par volet, m",ripulitura,ワイプ,화면 전환와이프,zastępowanie jednego obrazu przez inny,encadeamento por cortina,elektronisk maskering,
723-04-20,electronic masking (of a picture),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-20,حجب إلكتروني (للصورة),"elektronische Maskierung, <eines Bildes> f",electronic masking (of a picture),recorte electrónico (de una imagen),déсоuраgе électronique (d'une image) m,mascheramento elettronico,"電子マスキング, <画像の>","전자 마스킹, <화면>전자 차폐, <화면>",maskowanie elektroniczne (obrazu),recorte electrónico (de uma imagem),bildöverlagring,
723-04-21,overlay,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-21,تغشيّة,"Tricküberblendung, f",overlay,incrustación,incrustation (en télévision) f,sovrapposizione,画像の重ね重ね,덧씌움,inkrustacja w telewizji,incrustação (em televisão),färgstansning,
723-04-22,chromakey,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-22,تغشيّة لونيّة,"Farbstanzen, n",chromakeycolour separation overlay,incrustación por colores,"incrustation couleur, fchromaclé, m",sovrapposizione selettiva,クロマキー,크로마키색 분리 중첩,Inkrustacja tła kolorowego,incrustação por cores,,
723-04-23,downstream chromakey,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-23,تغشيّة إنسيابيّة,"FBAS-Farbstanzen, n",downstream chromakey,incrustación por color de una imagen (fuera de su lugar de origen),"incrustation aval, f",sovrapposizione selettiva susseguente,後挿入クロマキー,후속 크로마키,inkrustacja tła kolorowego na obrazie zastępczym.,incrustação a jusante,,
723-04-24,colour matting,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-24,غطاء ملون,"weiches Stanzen, n",colour matting,incrustación continua,"incrustation douce, fincrustation linéaire, f",sovrapposizione di colore,ソフトクロマキー,색 매팅,inkrustacja linearna tła kolorowego,incrustação suave,,
723-04-25,inset,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-25,نافذة صغيرة ضمن الصورة,"Schablonenblende, f",inset,inserción,médaillon (dans une image) m,inserimento graduale,挿入効果,삽도,wstawka medalionowa w obrazie,medalhão (numa imagem),inskott,
723-04-26,outline effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-26,تأثير اعلى حواف الصورة,"Kontureffekt, m",outline effect,contorno de imágenes,"image contour, f",effetto contorno,ふちどり効果,윤곽 효과,obraz konturu,imagem contorno,kontureffekt,
723-04-27,border effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-27,تأثير على حدود  الصورة,"Kanteneffekt, m",border effect,bordeamiento de imágenes,"image bordurée, f",effetto di bordo,境界強調効果,가장자리 효과,uwypuklenie brzegów obiektu (w obrazie),imagem emoldurada,kanteffekt,
723-04-28,mosaic effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-28,تأثير الفسيفسائي,"Mosaikeffekt, m",mosaic effectpixelisationpixelation,efecto mosaico (pixelación),"eftet mosaïque, mpixélisatioп (terme déconseillé) f",effetto mosaico,モザイク効果,모자이크 효과모자이크,efekt mozaikowy,efeito mosaico,mosaikeffekt,
723-04-29,spotlight effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-29,تأثير بقعة الضوء,"Spotlichteffekt, m",spotlight effect,efecto de sobrebrillo,"(effet de) surbrillance, f",effetto di sovrabrillanza,スポットライト効果,조명 효과,uwydatnienie jaskrawości (części obrazu),(efeito de) sobre-brilho,spotlight-effekt,
723-04-30,scrolling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-30,تَحريك,"Rolleffekt, m",scrolling,efecto de rodamiento,"effet de rouleau, m",effetto di rotolamento,スクローリング,스크롤링화면 이동,przesuwanie obrazu za obrazem,efeito de rolo,rullning,
723-04-31,mirror effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-31,تأثير المرآة,"Spiegeleffekt, m",mirror effect,efecto espejo,"effet (de) miroir, m",effetto specchio,鏡像効果,미러 효과영상 효과,efekt lustrzany,efeito (de) espelho,spegeleffekt,
723-04-32,teletrack,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-32,تتبع الأثر,"Spureffekt, m",teletrack,teletraza,"effet de trace, m(effet de) traînée, f",effetto di traccia,移動イメージ効果,원격 트랙,efekt położenia (ruchomego obrazu),efeito de arrasto,spåreffekt,
723-04-33,negative effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-33,تأثير سلبي,"Negativbild, n",negative effect,inversión,"inversion (d'image), fimage négative, f",effetto negativo,陰画効果,역 효과,efekt negatywowy obrazu,inversão de imagemimagem negativa,negativbild,
723-04-34,complementary picture effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=723-04-34,تأثير تكميلي للصورة,"Komplementärbild, n",complementary picture effect,(efecto de la) imagen complementaria,"image complémentaire, fimage négative couleur, f",effetto di immagine complementare,補色効果,상보성 화면 효과보색 화면 효과,efekt koloru dopełniającego,imagem complementar,komplementärbild,
